"","Scientific.Name","x","y"
"18054","Wallabia bicolor",170593.96958321,5706324.50374679
"18055","Wallabia bicolor",173632.879708045,5702812.31232571
"18056","Wallabia bicolor",309862.527015255,5841635.64728312
"18057","Wallabia bicolor",310662.527565003,5831735.18921633
"18058","Wallabia bicolor",170193.030267088,5787941.49982515
"18059","Wallabia bicolor",360462.348809545,5835535.11053008
"18060","Wallabia bicolor",444662.305818912,5736734.74459018
"18061","Wallabia bicolor",536562.448655504,5804734.79725453
"18062","Wallabia bicolor",468261.860939057,5802335.01382043
"18063","Wallabia bicolor",469962.123775464,5794534.74841566
"18064","Wallabia bicolor",281461.931547571,5841734.83019951
"18065","Wallabia bicolor",205894.240610241,5730798.3687136
"18066","Wallabia bicolor",78948.2459763326,5763467.68603287
"18067","Wallabia bicolor",322062.224571736,5927135.41275712
"18068","Wallabia bicolor",86663.63053879,5862161.25918375
"18069","Wallabia bicolor",86846.7416381602,5860866.88977997
"18070","Wallabia bicolor",86570.1196078982,5868379.83719707
"18071","Wallabia bicolor",94723.1626543421,5839685.26111994
"18072","Wallabia bicolor",338561.802211045,5780235.52366522
"18073","Wallabia bicolor",341562.489391241,5739834.61435774
"18074","Wallabia bicolor",435662.178039277,5874234.81553328
"18075","Wallabia bicolor",559662.459890694,5794732.77218873
"18076","Wallabia bicolor",545162.127778754,5825234.88075094
"18077","Wallabia bicolor",383261.70201634,5718735.50018266
"18078","Wallabia bicolor",384161.711393011,5719134.8857328
"18079","Wallabia bicolor",220757.339972747,5718137.10192378
"18080","Wallabia bicolor",220768.695321684,5722548.58187882
"18081","Wallabia bicolor",222100.913153561,5723637.49103068
"18082","Wallabia bicolor",221970.413526572,5725634.51096412
"18083","Wallabia bicolor",222810.531117134,5715865.94619571
"18084","Wallabia bicolor",222166.429381416,5733365.18426
"18085","Wallabia bicolor",224359.605441131,5715166.16361692
"18086","Wallabia bicolor",223368.302645763,5731839.77749603
"18087","Wallabia bicolor",393862.291151512,5931435.82010182
"18088","Wallabia bicolor",394962.347685007,5929535.48536482
"18089","Wallabia bicolor",397062.319377293,5927335.3643333
"18090","Wallabia bicolor",357662.246021682,5803734.92972508
"18091","Wallabia bicolor",170080.199049995,5861648.05264388
"18092","Wallabia bicolor",169825.754562064,5865643.63219049
"18093","Wallabia bicolor",662462.822777236,5862235.49113786
"18094","Wallabia bicolor",510562.445846742,5846735.25806992
"18095","Wallabia bicolor",201919.697506061,5821570.24670102
"18096","Wallabia bicolor",211969.177485919,5816501.95287594
"18097","Wallabia bicolor",215170.373650382,5819714.76993483
"18098","Wallabia bicolor",215276.893024876,5819620.66036654
"18099","Wallabia bicolor",217809.65655563,5816075.19408918
"18100","Wallabia bicolor",198968.551323784,5878824.79570892
"18101","Wallabia bicolor",203271.402602726,5875789.5815862
"18102","Wallabia bicolor",210033.064416589,5903581.36541197
"18103","Wallabia bicolor",239061.927584924,5745635.23158453
"18104","Wallabia bicolor",305661.936020102,5858734.87197817
"18105","Wallabia bicolor",282362.234144317,5847535.08812872
"18106","Wallabia bicolor",136117.486541091,5742593.25778972
"18107","Wallabia bicolor",202073.089944878,5926534.87247908
"18108","Wallabia bicolor",204472.392825191,5944226.32166555
"18109","Wallabia bicolor",324162.460719071,5933234.80259797
"18110","Wallabia bicolor",324662.546129258,5944735.01538979
"18111","Wallabia bicolor",492662.694076841,5902435.42166588
"18112","Wallabia bicolor",492861.918777668,5891935.62251949
"18113","Wallabia bicolor",492962.340875697,5903634.86954161
"18114","Wallabia bicolor",492962.731727777,5904235.02041593
"18115","Wallabia bicolor",497162.297294983,5903235.73940231
"18116","Wallabia bicolor",357962.591697224,5851935.38034993
"18117","Wallabia bicolor",458162.049745479,5911235.64313627
"18118","Wallabia bicolor",3055.3372552924,5955231.15080123
"18119","Wallabia bicolor",205200.23285244,5724536.96927152
"18120","Wallabia bicolor",206480.822281861,5715698.22428784
"18121","Wallabia bicolor",244261.479882992,5738334.70570078
"18122","Wallabia bicolor",244461.786403312,5749634.93305182
"18123","Wallabia bicolor",244761.866260165,5747535.69009082
"18124","Wallabia bicolor",246662.095269491,5758935.76005596
"18125","Wallabia bicolor",439962.406877509,5900735.70883369
"18126","Wallabia bicolor",440461.885627675,5881534.97268108
"18127","Wallabia bicolor",441462.074583733,5888534.79626128
"18128","Wallabia bicolor",441662.56762859,5870934.78840084
"18129","Wallabia bicolor",442162.266407115,5902235.42664541
"18130","Wallabia bicolor",442462.471877863,5887435.58341651
"18131","Wallabia bicolor",443461.959252955,5871935.65298527
"18132","Wallabia bicolor",445361.959292015,5890135.2603981
"18133","Wallabia bicolor",445362.695007316,5895235.25654861
"18134","Wallabia bicolor",378462.454346465,5864735.40414875
"18135","Wallabia bicolor",378762.213516219,5868135.48075747
"18136","Wallabia bicolor",379862.334117849,5865334.90471399
"18137","Wallabia bicolor",380461.926520274,5863735.52929737
"18138","Wallabia bicolor",382561.894495995,5857635.29042361
"18139","Wallabia bicolor",225636.069602482,5730885.34907268
"18140","Wallabia bicolor",226768.341310006,5715123.52583692
"18141","Wallabia bicolor",228360.540081901,5722944.78260354
"18142","Wallabia bicolor",228421.135000965,5734275.15345826
"18143","Wallabia bicolor",228564.475144996,5732079.7099162
"18144","Wallabia bicolor",229336.742332296,5732530.33055084
"18145","Wallabia bicolor",231666.77241723,5722960.93678395
"18146","Wallabia bicolor",163019.359741977,5873334.19198024
"18147","Wallabia bicolor",163741.199259642,5863551.3049071
"18148","Wallabia bicolor",337261.951017394,5833435.58933793
"18149","Wallabia bicolor",333162.327058487,5857734.77399825
"18150","Wallabia bicolor",650962.980181647,5876535.59196407
"18151","Wallabia bicolor",651362.444437137,5863935.65887008
"18152","Wallabia bicolor",651362.158605104,5870535.06413931
"18153","Wallabia bicolor",651662.198799906,5879535.17842224
"18154","Wallabia bicolor",651862.902892559,5879835.65750121
"18155","Wallabia bicolor",651962.906541744,5871735.07386721
"18156","Wallabia bicolor",652062.827805994,5873234.93460723
"18157","Wallabia bicolor",652162.305670285,5880634.89739493
"18158","Wallabia bicolor",394762.605935811,5808134.85209985
"18159","Wallabia bicolor",394861.87221854,5799234.85277472
"18160","Wallabia bicolor",28955.5765831601,5778509.99453516
"18161","Wallabia bicolor",49097.1396114551,5768461.79077057
"18162","Wallabia bicolor",374261.748774196,5805035.1746801
"18163","Wallabia bicolor",245361.588973509,5749035.68402784
"18164","Wallabia bicolor",242161.914505321,5899135.03216296
"18165","Wallabia bicolor",450662.065486147,5893335.304334
"18166","Wallabia bicolor",326162.177838677,5750435.52953332
"18168","Wallabia bicolor",327761.999225599,5748534.71265992
"18169","Wallabia bicolor",449761.8561369,5742834.87081965
"18170","Wallabia bicolor",389962.282580962,5800435.59280808
"18171","Wallabia bicolor",391462.388704694,5804235.47123705
"18172","Wallabia bicolor",166480.277848342,5870946.50703975
"18173","Wallabia bicolor",153646.572989915,5974646.33128752
"18174","Wallabia bicolor",211318.805034694,5913385.17715787
"18175","Wallabia bicolor",211840.639262981,5919431.59023577
"18176","Wallabia bicolor",210824.597815581,5938810.75724898
"18177","Wallabia bicolor",458662.736475993,5928435.14639933
"18178","Wallabia bicolor",459462.447786047,5930635.4474847
"18179","Wallabia bicolor",460162.447032252,5960234.8129592
"18180","Wallabia bicolor",137411.919326854,5870605.01137195
"18181","Wallabia bicolor",140465.614668649,5893673.2614709
"18182","Wallabia bicolor",246961.487691235,5744635.35108201
"18183","Wallabia bicolor",248361.783164864,5742934.98701344
"18184","Wallabia bicolor",95529.2029128943,5877480.84658568
"18185","Wallabia bicolor",225068.05308555,5728843.28853115
"18186","Wallabia bicolor",225048.132894856,5729143.77005991
"18187","Wallabia bicolor",449962.1604232,5880435.32096418
"18188","Wallabia bicolor",342661.901070325,5822735.2550326
"18189","Wallabia bicolor",343261.729087821,5817435.27386838
"18190","Wallabia bicolor",302962.320775898,5838035.04708521
"18191","Wallabia bicolor",303962.217318516,5838235.28540388
"18192","Wallabia bicolor",228913.386906054,5743628.48606259
"18193","Wallabia bicolor",229132.886010604,5743341.40447154
"18195","Wallabia bicolor",283161.873872691,5857235.64500546
"18196","Wallabia bicolor",8401.97344500571,5763812.92496211
"18197","Wallabia bicolor",438262.409899376,5801735.56154178
"18198","Wallabia bicolor",438262.225263606,5809235.24295976
"18199","Wallabia bicolor",374962.60135993,5828235.63553811
"18200","Wallabia bicolor",375561.946762619,5798534.66259568
"18201","Wallabia bicolor",414561.985921265,5790434.73728392
"18202","Wallabia bicolor",415462.096567399,5761934.58917363
"18203","Wallabia bicolor",400862.536707075,5810835.25090976
"18204","Wallabia bicolor",401061.978109057,5809035.4905644
"18205","Wallabia bicolor",404662.05515596,5808735.18574033
"18206","Wallabia bicolor",394662.131107727,5808834.91794788
"18207","Wallabia bicolor",673362.375776195,5870035.40065038
"18208","Wallabia bicolor",395262.556052717,5808734.95506823
"18209","Wallabia bicolor",395661.977015348,5809635.5949518
"18210","Wallabia bicolor",395662.382939719,5811335.70678259
"18211","Wallabia bicolor",527962.288029905,5937035.50504498
"18212","Wallabia bicolor",86889.3340695569,5828743.19419802
"18213","Wallabia bicolor",313661.935390639,5934735.18351991
"18214","Wallabia bicolor",252562.589495842,5997835.95512175
"18215","Wallabia bicolor",288962.168267282,5874734.80470411
"18216","Wallabia bicolor",291462.027677717,5858635.31296992
"18217","Wallabia bicolor",292961.739945298,5865935.29968467
"18218","Wallabia bicolor",479762.214274064,5887735.37775039
"18219","Wallabia bicolor",481562.307830915,5905135.29759645
"18220","Wallabia bicolor",483461.902910941,5891535.26236226
"18221","Wallabia bicolor",328362.224793474,5941535.6138122
"18222","Wallabia bicolor",78223.675917087,5859113.80277966
"18223","Wallabia bicolor",100090.927771462,5902161.26092722
"18224","Wallabia bicolor",100223.175920441,5901667.87905967
"18225","Wallabia bicolor",112326.893952931,5899119.65339645
"18227","Wallabia bicolor",244561.880461995,5838535.07743219
"18228","Wallabia bicolor",245262.046006351,5841334.84016879
"18229","Wallabia bicolor",183622.259214205,5712594.40820785
"18230","Wallabia bicolor",189058.49011548,5704627.66150066
"18231","Wallabia bicolor",99031.419150655,5857125.43082829
"18232","Wallabia bicolor",100200.005048262,5846660.39102328
"18233","Wallabia bicolor",100677.01803838,5850203.3030393
"18234","Wallabia bicolor",279561.991797471,5830335.26498685
"18235","Wallabia bicolor",175498.091140114,5750976.22220694
"18236","Wallabia bicolor",276562.229191645,5915034.98636368
"18237","Wallabia bicolor",179331.43237048,5837669.69512632
"18238","Wallabia bicolor",420462.069971783,5754434.76685334
"18239","Wallabia bicolor",422561.791079369,5787734.86288968
"18240","Wallabia bicolor",423561.781998068,5752935.54110829
"18241","Wallabia bicolor",433562.381909132,5785834.57829656
"18242","Wallabia bicolor",486461.892704405,5749435.07432431
"18243","Wallabia bicolor",486661.987569271,5745134.57991793
"18244","Wallabia bicolor",411761.922590407,5805835.1032151
"18245","Wallabia bicolor",382961.775090651,5804534.69707302
"18246","Wallabia bicolor",535862.633310506,5934635.46050632
"18247","Wallabia bicolor",536162.169766795,5934735.14658588
"18248","Wallabia bicolor",537962.682752346,5935035.73393261
"18249","Wallabia bicolor",366161.944087235,5811735.0056919
"18250","Wallabia bicolor",528662.330321821,5944734.9871902
"18251","Wallabia bicolor",520262.089211188,6001434.87165514
"18252","Wallabia bicolor",336761.894030085,5821534.96964172
"18253","Wallabia bicolor",206309.692482934,5891117.83643899
"18254","Wallabia bicolor",209043.270403716,5863827.15683423
"18255","Wallabia bicolor",209445.67472705,5866959.21525844
"18256","Wallabia bicolor",209887.445580427,5874203.99146795
"18257","Wallabia bicolor",334962.25974585,5910635.31765117
"18258","Wallabia bicolor",335362.106307883,5909635.29274242
"18259","Wallabia bicolor",488261.89180436,5890035.68938895
"18260","Wallabia bicolor",327061.850493655,5753434.8097621
"18261","Wallabia bicolor",329762.133440748,5762834.77087715
"18262","Wallabia bicolor",330162.013679538,5744735.37260063
"18263","Wallabia bicolor",151951.596856304,5730582.44676681
"18264","Wallabia bicolor",197508.79517051,5693551.97794427
"18265","Wallabia bicolor",402262.158069044,5915035.47494125
"18266","Wallabia bicolor",403061.820373737,5921335.5550375
"18267","Wallabia bicolor",61959.5814794215,5890717.76540236
"18268","Wallabia bicolor",189795.816435594,5727038.14373422
"18269","Wallabia bicolor",191023.1212629,5723609.14754159
"18270","Wallabia bicolor",386662.456242297,5957935.63013549
"18271","Wallabia bicolor",388562.418149491,5931935.3265092
"18272","Wallabia bicolor",322062.07851015,5820434.84680848
"18274","Wallabia bicolor",436662.344243208,5696235.40959797
"18275","Wallabia bicolor",458762.567583341,5738034.70511967
"18276","Wallabia bicolor",461362.131751334,5722634.42378857
"18277","Wallabia bicolor",295662.026133912,5756734.88273949
"18278","Wallabia bicolor",300661.721230338,5834534.75880346
"18279","Wallabia bicolor",476662.243097135,5976035.3218138
"18281","Wallabia bicolor",541862.009202907,5956835.26729089
"18282","Wallabia bicolor",542262.232276395,5926035.5668087
"18283","Wallabia bicolor",542762.273231542,5946335.82731747
"18284","Wallabia bicolor",543562.620199325,5946534.80643091
"18285","Wallabia bicolor",544062.638991388,5944135.0455206
"18286","Wallabia bicolor",512962.09294292,5905735.61240414
"18287","Wallabia bicolor",433862.542001185,5806334.90428608
"18288","Wallabia bicolor",433662.325543458,5806734.96127832
"18290","Wallabia bicolor",421762.027406912,5797035.03822131
"18291","Wallabia bicolor",123452.517224739,5883465.58150234
"18292","Wallabia bicolor",125536.105626158,5879082.29077342
"18293","Wallabia bicolor",126216.986704014,5879427.38494237
"18294","Wallabia bicolor",126466.477739263,5880244.93452524
"18295","Wallabia bicolor",91620.7524935806,5828543.96122558
"18296","Wallabia bicolor",92175.9373828966,5829282.59719728
"18297","Wallabia bicolor",240561.96387335,5783835.09637326
"18298","Wallabia bicolor",198871.736189285,5700259.80499774
"18299","Wallabia bicolor",199133.198654264,5702381.9665217
"18300","Wallabia bicolor",199977.934526378,5694115.08938214
"18301","Wallabia bicolor",199879.88844031,5703232.884094
"18302","Wallabia bicolor",198553.602155249,5731120.22959022
"18303","Wallabia bicolor",451962.316133705,5805134.94766245
"18304","Wallabia bicolor",542462.586650335,6012534.85188637
"18305","Wallabia bicolor",537362.543228329,6020435.40483369
"18306","Wallabia bicolor",544162.25580285,5782734.66881617
"18307","Wallabia bicolor",553562.81655109,5789334.71980044
"18308","Wallabia bicolor",553962.626351236,5792735.19725314
"18309","Wallabia bicolor",408262.622737541,5866735.44936735
"18310","Wallabia bicolor",408662.688311047,5874735.3869027
"18311","Wallabia bicolor",234214.968209404,5728439.92028454
"18312","Wallabia bicolor",234729.149824838,5729775.9682583
"18313","Wallabia bicolor",56531.1305374497,5794857.60821163
"18314","Wallabia bicolor",228601.836076883,5734586.86713537
"18315","Wallabia bicolor",489362.404512661,5759434.6249352
"18316","Wallabia bicolor",489762.19542296,5752334.88467658
"18317","Wallabia bicolor",489862.086695656,5759734.85454576
"18318","Wallabia bicolor",489861.957392185,5760534.86241108
"18320","Wallabia bicolor",490162.618634474,5747734.98865515
"18321","Wallabia bicolor",492361.929659827,5757535.08250727
"18322","Wallabia bicolor",492562.136950742,5767935.32229444
"18323","Wallabia bicolor",493062.654016952,5752734.52542693
"18324","Wallabia bicolor",540162.609809013,5788834.72037714
"18326","Wallabia bicolor",504762.712258952,5802734.6164057
"18327","Wallabia bicolor",320262.558025373,5840834.94448169
"18328","Wallabia bicolor",536562.165688222,5858135.48681184
"18329","Wallabia bicolor",503162.785271117,5913835.24340317
"18330","Wallabia bicolor",506862.318407264,5916735.03210939
"18331","Wallabia bicolor",507162.332892603,5930234.99764919
"18332","Wallabia bicolor",509662.67808098,5928535.31571167
"18333","Wallabia bicolor",508362.725090149,5824435.56177826
"18334","Wallabia bicolor",511162.17553532,5800335.18214871
"18335","Wallabia bicolor",515362.430009991,5826434.75358193
"18336","Wallabia bicolor",434462.591067849,5804535.51816962
"18337","Wallabia bicolor",434561.859629066,5804435.33781061
"18338","Wallabia bicolor",450362.27538715,5743234.75136398
"18339","Wallabia bicolor",454062.174662494,5744235.46395627
"18340","Wallabia bicolor",455162.20288347,5740234.71298837
"18341","Wallabia bicolor",131950.15632826,5896646.62204126
"18342","Wallabia bicolor",-32840.5780415183,5910460.96601121
"18343","Wallabia bicolor",204804.86594596,5727519.18842184
"18344","Wallabia bicolor",415562.29932266,5861134.71246269
"18345","Wallabia bicolor",341362.553949702,5821534.85636753
"18346","Wallabia bicolor",376662.391102981,5861135.70989269
"18347","Wallabia bicolor",376761.872799616,5861234.83508152
"18348","Wallabia bicolor",234966.954547452,5733800.7863591
"18349","Wallabia bicolor",236062.750115985,5732369.07647896
"18350","Wallabia bicolor",206902.356142552,5733771.99046255
"18352","Wallabia bicolor",175686.769884538,5887075.01668511
"18353","Wallabia bicolor",176194.942686714,5891719.92469219
"18354","Wallabia bicolor",178465.254320712,5860677.50831481
"18355","Wallabia bicolor",169096.747819144,5739928.30680582
"18356","Wallabia bicolor",169681.529311805,5738662.40676396
"18357","Wallabia bicolor",169787.703571329,5738568.91321506
"18358","Wallabia bicolor",320661.738781701,5827435.19590598
"18359","Wallabia bicolor",232230.537938375,5737330.19095768
"18361","Wallabia bicolor",232430.178143025,5737342.40442405
"18362","Wallabia bicolor",232404.641469633,5737741.58722847
"18363","Wallabia bicolor",232419.7234957,5739045.53208229
"18364","Wallabia bicolor",232678.103449904,5738160.73145512
"18365","Wallabia bicolor",233063.727422852,5738386.91125944
"18366","Wallabia bicolor",471662.465697968,5994735.08581892
"18367","Wallabia bicolor",472661.930715865,5992834.88960782
"18368","Wallabia bicolor",473662.727934431,5969934.8224824
"18369","Wallabia bicolor",473862.608130692,5971435.11626494
"18371","Wallabia bicolor",476362.58885352,5976035.6192829
"18372","Wallabia bicolor",499562.110236392,5757635.21698149
"18373","Wallabia bicolor",368162.552935732,5808735.17114404
"18374","Wallabia bicolor",324662.494511523,5859735.09945338
"18375","Wallabia bicolor",59316.786233791,5880105.36728762
"18376","Wallabia bicolor",90753.9421797654,5903781.00313021
"18377","Wallabia bicolor",92513.1962344603,5926879.32483675
"18378","Wallabia bicolor",524862.067058704,5807035.3781005
"18379","Wallabia bicolor",524662.196738727,5803735.17429121
"18380","Wallabia bicolor",527862.652843507,5794434.82952932
"18381","Wallabia bicolor",531862.571155893,5827235.21415931
"18382","Wallabia bicolor",533162.114508306,5826835.12028969
"18383","Wallabia bicolor",455162.529133582,5752235.54908225
"18384","Wallabia bicolor",440262.017210425,5802435.0030464
"18385","Wallabia bicolor",280662.425629739,5855335.84098946
"18386","Wallabia bicolor",280662.024878139,5853735.66445754
"18387","Wallabia bicolor",280662.524994541,5858734.93217883
"18388","Wallabia bicolor",250862.4724997,5995035.88859416
"18389","Wallabia bicolor",456862.743631083,5885135.31940512
"18390","Wallabia bicolor",458462.081519249,5885734.67671453
"18391","Wallabia bicolor",463162.335234863,5886234.70725402
"18392","Wallabia bicolor",469462.392772335,5902135.01379684
"18393","Wallabia bicolor",469862.028275218,5872534.80606322
"18394","Wallabia bicolor",471061.98490745,5874634.69881124
"18395","Wallabia bicolor",471662.285926078,5900734.89352814
"18396","Wallabia bicolor",229228.625999902,5838054.17638584
"18397","Wallabia bicolor",232186.160609696,5798259.45095863
"18398","Wallabia bicolor",233480.713494413,5803052.59611874
"18399","Wallabia bicolor",231295.066029504,5837083.70780062
"18400","Wallabia bicolor",234813.0025103,5794820.70219707
"18401","Wallabia bicolor",67431.3576913837,5764528.12377191
"18402","Wallabia bicolor",338661.974347901,5735734.64393776
"18403","Wallabia bicolor",338661.917839186,5736734.93064754
"18404","Wallabia bicolor",347262.064807433,5737035.38509863
"18405","Wallabia bicolor",348262.225321924,5737335.22631261
"18406","Wallabia bicolor",341661.725167972,5822435.28162896
"18407","Wallabia bicolor",88719.1487211843,5881968.57687921
"18408","Wallabia bicolor",89829.9805072061,5877120.09279248
"18409","Wallabia bicolor",90479.8373019781,5884288.11718826
"18410","Wallabia bicolor",346162.049731193,5831535.69581313
"18411","Wallabia bicolor",346661.741090191,5818235.21553668
"18412","Wallabia bicolor",347062.040374302,5827635.30829893
"18413","Wallabia bicolor",346662.310638238,5834735.02078832
"18414","Wallabia bicolor",347162.415112777,5798934.86717977
"18415","Wallabia bicolor",91112.7820749388,5928398.20403805
"18416","Wallabia bicolor",92712.6631569566,5910931.95964018
"18417","Wallabia bicolor",93291.2735031536,5903338.87212786
"18418","Wallabia bicolor",95558.6508195351,5905589.52024236
"18419","Wallabia bicolor",150985.624221084,5753092.49264308
"18420","Wallabia bicolor",150755.388931787,5762809.3706655
"18421","Wallabia bicolor",360062.144292136,5790135.03605455
"18422","Wallabia bicolor",320062.261615686,5833334.87940344
"18423","Wallabia bicolor",219046.05123073,5843716.75246439
"18424","Wallabia bicolor",441162.125855702,5692334.88812149
"18425","Wallabia bicolor",371462.552545958,5826835.71250409
"18426","Wallabia bicolor",371662.31579957,5826635.72156709
"18427","Wallabia bicolor",372362.533052059,5815534.96558013
"18428","Wallabia bicolor",372662.118323195,5822534.87204525
"18429","Wallabia bicolor",322662.272626193,5846735.78039762
"18431","Wallabia bicolor",167253.731533313,5893561.16498762
"18432","Wallabia bicolor",174675.639636014,5866653.95434794
"18433","Wallabia bicolor",421262.354665056,5866235.46216048
"18434","Wallabia bicolor",435161.943371247,5852235.24749838
"18435","Wallabia bicolor",437162.572700759,5882734.68726064
"18436","Wallabia bicolor",438362.575040406,5899735.70801737
"18437","Wallabia bicolor",439162.13595634,5857234.87577667
"18438","Wallabia bicolor",380962.154244033,5815635.00887382
"18439","Wallabia bicolor",381462.049739333,5842034.69418551
"18440","Wallabia bicolor",235820.633163369,5802501.7033678
"18441","Wallabia bicolor",477662.431598223,5889335.33108602
"18442","Wallabia bicolor",478462.05293519,5893034.92943934
"18443","Wallabia bicolor",325661.959856264,5941735.30717843
"18444","Wallabia bicolor",87742.7758554745,5826388.03308134
"18445","Wallabia bicolor",108072.429608343,5882290.88204563
"18446","Wallabia bicolor",110102.791960288,5889846.36797185
"18447","Wallabia bicolor",147685.699940248,6040372.63446057
"18448","Wallabia bicolor",384508.694464758,5854594.14260191
"18449","Wallabia bicolor",89330.1590277148,5956895.76948531
"18450","Wallabia bicolor",220341.113397087,5892706.64608372
"18451","Wallabia bicolor",93118.626373769,5875923.26624356
"18452","Wallabia bicolor",347462.167514646,5798934.90890515
"18453","Wallabia bicolor",367700.253151551,5914359.10533273
"18454","Wallabia bicolor",58144.2648903151,5948222.53949959
"18455","Wallabia bicolor",174289.587715876,5706566.85622494
"18456","Wallabia bicolor",362661.978389112,5790234.69663374
"18457","Wallabia bicolor",201789.568360799,5736846.00213247
"18458","Wallabia bicolor",272662.123632078,5845835.20168722
"18459","Wallabia bicolor",274662.462755241,5798334.78688865
"18460","Wallabia bicolor",275162.487080026,5828235.59438288
"18461","Wallabia bicolor",275261.753768133,5795635.79754874
"18462","Wallabia bicolor",378562.164732545,5793034.97172847
"18463","Wallabia bicolor",378862.330278,5757735.40376411
"18464","Wallabia bicolor",379662.53926707,5790235.58666848
"18465","Wallabia bicolor",648562.149407793,5870035.80268108
"18466","Wallabia bicolor",322961.901326481,5846535.68637833
"18467","Wallabia bicolor",373162.451537848,5806735.186287
"18468","Wallabia bicolor",461262.472977314,5760534.93800642
"18469","Wallabia bicolor",463662.256919574,5763735.08701693
"18470","Wallabia bicolor",464762.182226025,5761435.3087461
"18471","Wallabia bicolor",165094.827266108,5911877.14304101
"18472","Wallabia bicolor",199899.472027135,5695313.87417683
"18473","Wallabia bicolor",278162.200216013,5856135.86556268
"18474","Wallabia bicolor",396662.306922696,5808734.93691679
"18475","Wallabia bicolor",397362.568810525,5809935.56520825
"18476","Wallabia bicolor",398761.994248439,5809334.82115696
"18477","Wallabia bicolor",418662.348137335,5916734.85710732
"18478","Wallabia bicolor",344962.335815724,5845535.49101494
"18479","Wallabia bicolor",298662.593475062,5919735.7643413
"18480","Wallabia bicolor",254762.362149436,5751234.77102163
"18481","Wallabia bicolor",319362.027111177,5751035.42033547
"18482","Wallabia bicolor",181247.175419757,5707524.91976141
"18483","Wallabia bicolor",180481.043320227,5719208.42966706
"18484","Wallabia bicolor",180514.959011349,5720213.8528385
"18485","Wallabia bicolor",181836.793180778,5704655.2792673
"18486","Wallabia bicolor",297561.74439517,5756934.86741147
"18487","Wallabia bicolor",462862.733832092,6003235.1660274
"18488","Wallabia bicolor",178136.618308699,5706016.31446522
"18489","Wallabia bicolor",-27627.972322737,5770624.82944332
"18490","Wallabia bicolor",237761.890265903,5875835.56205699
"18491","Wallabia bicolor",380661.893576646,5791535.45348737
"18492","Wallabia bicolor",380662.177095527,5790735.26461664
"18493","Wallabia bicolor",382362.308324002,5787235.11486179
"18495","Wallabia bicolor",264361.805489065,5851035.01067972
"18496","Wallabia bicolor",264861.942675113,5850035.15500906
"18497","Wallabia bicolor",266862.44055791,5850735.57218546
"18498","Wallabia bicolor",266962.211211933,5850934.94087958
"18499","Wallabia bicolor",473062.047249509,5766334.98819969
"18500","Wallabia bicolor",453661.979660504,5707534.76461747
"18501","Wallabia bicolor",523662.005233865,5791934.97682275
"18502","Wallabia bicolor",525262.534319882,5794334.54723584
"18503","Wallabia bicolor",383661.981997253,5804334.91034254
"18504","Wallabia bicolor",398262.005099688,5924534.90745781
"18505","Wallabia bicolor",349962.397237097,5832935.21269572
"18506","Wallabia bicolor",9704.81090382743,5786836.21692066
"18507","Wallabia bicolor",494162.591279163,5745234.50947283
"18508","Wallabia bicolor",248861.59197357,5747335.73360358
"18509","Wallabia bicolor",346162.56161852,5831935.29447817
"18511","Wallabia bicolor",509162.613515104,5864234.66529879
"18512","Wallabia bicolor",511161.943886548,5862235.30363538
"18513","Wallabia bicolor",517162.728537311,5858235.67403431
"18514","Wallabia bicolor",346862.26266233,5834234.79915622
"18516","Wallabia bicolor",347062.295983232,5827335.62069611
"18517","Wallabia bicolor",346662.45397903,5798735.70150135
"18518","Wallabia bicolor",471661.902434208,5979735.22135667
"18519","Wallabia bicolor",473062.345839182,5988635.5816757
"18520","Wallabia bicolor",503062.46479008,5832235.42667924
"18521","Wallabia bicolor",503762.227560307,5834835.6984481
"18522","Wallabia bicolor",508162.715072793,5818234.9007477
"18523","Wallabia bicolor",513262.190350951,5813435.27984585
"18524","Wallabia bicolor",528862.311624541,5804534.73951841
"18525","Wallabia bicolor",443362.038765801,5806634.56304833
"18526","Wallabia bicolor",564062.147688571,5859435.27978827
"18527","Wallabia bicolor",701262.812647665,5839334.77678241
"18528","Wallabia bicolor",702862.717701913,5845135.01829627
"18529","Wallabia bicolor",703462.467029777,5843334.94406767
"18530","Wallabia bicolor",719462.482642844,5866535.82340614
"18531","Wallabia bicolor",619162.970294987,5816735.22156968
"18532","Wallabia bicolor",174179.436831654,5925284.52140283
"18533","Wallabia bicolor",256121.211962589,5922732.50345544
"18534","Wallabia bicolor",728789.298204512,5861431.89978387
"18535","Wallabia bicolor",727235.719551987,5861929.61149007
"18536","Wallabia bicolor",725497.940249856,5859944.4704495
"18537","Wallabia bicolor",724894.591403018,5858075.11310294
"18538","Wallabia bicolor",725674.292081877,5855391.05787572
"18539","Wallabia bicolor",726153.077359887,5854984.96176711
"18540","Wallabia bicolor",726615.946924011,5854386.03582271
"18541","Wallabia bicolor",726926.085493843,5854359.82983807
"18542","Wallabia bicolor",727693.438023372,5853304.99363881
"18543","Wallabia bicolor",727808.261029799,5853067.53137491
"18544","Wallabia bicolor",725782.897181234,5862422.07864877
"18545","Wallabia bicolor",725506.224737826,5862418.44377707
"18546","Wallabia bicolor",724951.231367942,5862514.4669512
"18547","Wallabia bicolor",724754.578525893,5862618.59151252
"18548","Wallabia bicolor",724107.983313844,5863365.54273592
"18549","Wallabia bicolor",723606.119143568,5863594.41443199
